2026-09-06 20:26:16 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:28:18 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:30:20 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:32:21 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:34:23 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:36:25 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:38:27 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:40:29 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:42:30 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:44:32 ok       ours=3/3 foreign=1 mem=2086/8151MiB util=99% | 39048:28_crossover_scan.py; 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:46:34 ok       ours=2/3 foreign=1 mem=1233/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:48:35 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:50:37 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:52:39 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:54:41 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:56:43 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 20:58:45 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:00:47 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:02:48 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:04:50 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:06:52 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:08:54 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:10:55 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:12:57 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:14:59 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:17:01 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:19:03 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:21:05 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:23:06 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:25:08 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:27:10 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:29:12 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:31:13 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:33:15 ok       ours=2/3 foreign=1 mem=1265/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:34:58 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:35:16 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:37:18 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:39:19 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:41:21 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:43:25 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:45:26 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:47:28 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:49:30 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:51:31 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:53:33 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:55:35 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:57:36 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 21:59:38 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:01:40 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:03:41 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:05:43 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:07:45 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:09:47 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:11:48 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:13:49 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:15:51 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:17:53 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:19:54 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:21:56 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:23:58 ok       ours=3/3 foreign=1 mem=1814/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:26:00 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:28:01 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:30:03 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:32:05 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:34:07 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:36:08 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:38:10 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:40:12 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:42:13 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:44:16 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:46:18 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:48:20 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:50:22 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:52:24 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:54:26 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:56:28 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 22:58:30 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:00:33 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:02:35 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:04:37 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:06:39 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:08:41 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:10:43 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:12:45 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:14:47 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:16:49 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:18:50 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:20:52 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:22:54 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:24:56 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:26:58 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:28:59 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:31:01 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:33:03 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:35:05 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:37:06 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=98% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:39:08 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:41:10 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:43:12 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:45:13 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:47:15 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:49:17 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:51:19 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:53:21 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:55:23 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:57:25 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-06 23:59:26 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:01:28 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:03:30 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:05:32 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:07:34 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:09:35 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:11:37 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:13:39 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:15:41 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:17:43 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:19:45 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:21:46 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:23:48 ok       ours=3/3 foreign=1 mem=1850/8151MiB util=99% | 35976:28_crossover_scan.py; 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:25:50 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:27:52 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:29:53 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:31:55 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:33:57 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:35:59 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:38:01 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:40:02 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=98% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:42:04 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:44:06 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:46:08 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:48:09 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:50:11 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:52:13 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=99% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:54:15 ok       ours=2/3 foreign=1 mem=1099/8151MiB util=98% | 31048:08_hmc_seed_benchmark.py; 40576:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:56:16 ok       ours=1/3 foreign=1 mem=550/8151MiB util=98% | 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 00:58:18 ok       ours=1/3 foreign=1 mem=550/8151MiB util=97% | 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 01:00:20 ok       ours=1/3 foreign=1 mem=550/8151MiB util=98% | 31048:08_hmc_seed_benchmark.py; 9244:unknown
